candidate_id,state_name,constituency_number,candidate_name_eci,sitting_mla,adr_party,eci_party,education,age,assets_number,liabilities_number,assets_minus_liabilities,criminal_cases,gender
4966,Uttar Pradesh,244,SURENDRA BAHADUR,,Bharatiya Rashtriya Bahujan Samaj Vikas Party,Bharatiya Rashtriya Bahujan Samaj Vikas Party,8th Pass,34,240300,0,240300,0,M
4967,Uttar Pradesh,244,SURENDRA SINGH,,NCP,Nationalist Congress Party,Post Graduate,40,1165086,0,1165086,0,M
4968,Uttar Pradesh,244,VANDNA GUPTA,,Manavtawadi Samaj Party,Manavtawadi Samaj Party,10th Pass,25,510000,0,510000,0,F
1456,Uttar Pradesh,6,ANJU BALA,,Bhartiya Tarak Samaj Party,Bhartiya Tarak Samaj Party,Post Graduate,32,1202996,112246,1090750,0,F
1457,Uttar Pradesh,6,ARVIND JHANJHOT,,Rashtriya Garib Dal,Rashtriya Garib Dal,8th Pass,41,175000,0,175000,0,M
1458,Uttar Pradesh,6,BABY,,Kisan Shakti Jantantrik Party,KIsan Shakti Jantantrik Party,5th Pass,40,333032,0,333032,0,F
1459,Uttar Pradesh,6,BIJENDRA,,IND,Independent,Literate,50,783500,0,783500,0,M
1460,Uttar Pradesh,6,DAYAWATI CHAUDHRY,,RLD,Rashtriya Lok Dal,Graduate Professional,64,12094641,0,12094641,0,F
1461,Uttar Pradesh,6,DEVENDER KUMAR NIM,,BJP,Bharatiya Janata Party,Graduate,47,43050274,1000000,42050274,0,M
1462,Uttar Pradesh,6,KM.LATA,,Inqalab Vikas Dal,Inqalab Vikas Dal,Graduate Professional,33,138500,0,138500,0,F
1463,Uttar Pradesh,6,RAVINDRA KUMAR MOLHU,Y,BSP,Bahujan Samaj Party,10th Pass,47,74312519,4317964,69994555,3,M
1464,Uttar Pradesh,6,REKHA,,IND,Independent,Post Graduate,38,649771,0,649771,0,F
1465,Uttar Pradesh,6,SURESH KUMAR,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,39,534000,0,534000,0,M
1466,Uttar Pradesh,6,VISHVA DAYAL CHHOTAN,,INC,Indian National Congress,Graduate,36,13530000,1100000,12430000,10,M
4969,Uttar Pradesh,250,ABHAY KUMAR ALIAS DHIRAJ OJHA,,BJP,Bharatiya Janata Party,Graduate Professional,37,14605971,1425948,13180023,4,M
4970,Uttar Pradesh,250,ANIL YADAV,,Sarv Sambhaav Party,Sarv Sambhaav Party,Graduate Professional,54,475000,0,475000,0,M
4971,Uttar Pradesh,250,ANURAG KUMAR,,Bharatiya Karyasth Sena,Bharatiya Karyasth Sena,Graduate,32,982145,0,982145,0,M
4972,Uttar Pradesh,250,ASHOK KUMAR,,IND,Independent,Graduate,44,161000,0,161000,0,M
4973,Uttar Pradesh,250,AWADHESH,,Lok Dal,Lok Dal,10th Pass,35,1024176,0,1024176,0,M
4974,Uttar Pradesh,250,DHEERAJ,,IND,Independent,Graduate,26,61500,0,61500,0,M
4975,Uttar Pradesh,250,DINESH PANDEY,,IND,Independent,Post Graduate,45,2395000,0,2395000,0,M
4976,Uttar Pradesh,250,NARENDRA KUMAR,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate Professional,40,6815000,0,6815000,2,M
4977,Uttar Pradesh,250,PARASNATH,,SUCI(C),SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),5th Pass,63,2540995,0,2540995,0,M
4978,Uttar Pradesh,250,PRANANJANY,,IND,Independent,Graduate,,924900,0,924900,0,M
4979,Uttar Pradesh,250,RAM ASREY,,Pragatisheel Samaj Party,Pragatisheel Samaj Party,10th Pass,66,508900,0,508900,0,M
4980,Uttar Pradesh,250,RAM SHIROMANI SHUKLA,,RLD,Rashtriya Lok Dal,Graduate Professional,60,8595252,484600,8110652,0,M
4981,Uttar Pradesh,250,SHAKEEL AHMAD KHAN,,BSP,Bahujan Samaj Party,12th Pass,36,13641524,0,13641524,0,M
4982,Uttar Pradesh,250,SHASHI BHUSAN,,IND,Independent,Post Graduate,,1633000,0,1633000,0,M
4983,Uttar Pradesh,250,PROF.SHIVAKANT OJHA,,SP,Samajwadi Party,Post Graduate,65,31221702,769369,30452333,0,M
4984,Uttar Pradesh,250,SHREENATH,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,12th Pass,55,6094000,1074000,5020000,0,M
4985,Uttar Pradesh,250,SUSHIL KUMAR,,IND,Independent,10th Pass,47,1729000,0,1729000,0,M
4986,Uttar Pradesh,250,TRIBHUWAN,,CPI,Communist Party of India,8th Pass,64,893000,0,893000,0,M
6432,Uttar Pradesh,358,AJAY KUMAR SHARMA,,IND,Independent,Graduate Professional,49,1509408,0,1509408,0,M
6423,Uttar Pradesh,358,ARUN KUMAR SINGH CHAUHAN,,Jan Adhikar Party,Jan Adhikar Party,Graduate,39,713500,4359,709141,0,M
6426,Uttar Pradesh,358,BANDHU,,Bahujan Mukti Party,Bahujan Mukti Party,12th Pass,42,260000,0,260000,0,M
6424,Uttar Pradesh,358,BHOLA PRASAD,,IND,Independent,10th Pass,70,525000,0,525000,0,M
6427,Uttar Pradesh,358,GEETA,,Ambedkar Samaj Party,Ambedkar Samaj Party,Literate,40,130000,0,130000,0,F
6425,Uttar Pradesh,358,RAM IQBALL SINGH,,BJP,Bharatiya Janata Party,Graduate Professional,57,39546150,13209183,26336967,5,M
6429,Uttar Pradesh,358,RAM JANAM SINGH CHUHAN,,NCP,Nationalist Congress Party,10th Pass,64,8390000,0,8390000,0,M
6422,Uttar Pradesh,358,RAMASHRY,,IND,Independent,10th Pass,30,1225005,0,1225005,0,M
6430,Uttar Pradesh,358,SANATAN PANDEY,,SP,Samajwadi Party,Others,58,21826000,3112000,18714000,0,M
6431,Uttar Pradesh,358,SUNIL,,Rashtriya Jantantrik Bharat Vikas Party,Rashtriya Jantantrik Bharat Vikas Party,12th Pass,44,595828,0,595828,0,M
6428,Uttar Pradesh,358,UMA SHANKER SINGH,,BSP,Bahujan Samaj Party,12th Pass,46,401986172,8241877,393744295,1,M
3552,Uttar Pradesh,205,ARUN KUMARI KORI,,SP,Samajwadi Party,Post Graduate,43,20394475,1157636,19236839,0,F
3553,Uttar Pradesh,205,AVDHESH KUMAR,,Bharatiya Subhash Sena,Bharatiya Subhash Sena,Graduate,50,1172252,275000,897252,0,M
3554,Uttar Pradesh,205,BABURAM KATHERIYA,,IND,Independent,12th Pass,55,1590000,50000,1540000,0,M
3555,Uttar Pradesh,205,MUNNILAL,,Bhartiya Shakti Chetna Party,Bhartiya Shakti Chetna Party,12th Pass,50,1880000,0,1880000,0,M
3556,Uttar Pradesh,205,NIRMALA SANKHWAR,,BJP,Bharatiya Janata Party,Graduate Professional,47,32077287,1100000,30977287,0,F
3557,Uttar Pradesh,205,POONAM SANKHAVAR,,BSP,Bahujan Samaj Party,Post Graduate,39,24793000,1606000,23187000,0,F
3558,Uttar Pradesh,205,USHA DEVI,,Voters Party International,Voters Party International,Literate,54,816719,0,816719,0,F
4987,Uttar Pradesh,229,AJIT KUMAR,,Jan Adhikar Party,Jan Adhikar Party,Post Graduate,40,2530600,0,2530600,0,M
4988,Uttar Pradesh,229,ANIL KUMAR AHIRWAR,,BSP,Bahujan Samaj Party,Post Graduate,48,42759021,1100000,41659021,1,M
4989,Uttar Pradesh,229,DEVI SINGH,,Rashtriya Shoshit Samaj Party,Rashtriya Shoshit Samaj Party,12th Pass,44,5272000,175000,5097000,0,M
4990,Uttar Pradesh,229,GANGOTRI,,IND,Independent,8th Pass,37,1935000,0,1935000,0,F
4991,Uttar Pradesh,229,GAYADEEN ANURAGI,,INC,Indian National Congress,Post Graduate,67,6260771,0,6260771,0,M
4992,Uttar Pradesh,229,MANISHA ANURAGI,,BJP,Bharatiya Janata Party,Post Graduate,35,633593,0,633593,0,F
4993,Uttar Pradesh,229,RAMESH CHANDRA VERMA,,Bahujan Mukti Party,Bahujan Mukti Party,Post Graduate,40,2645336,850000,1795336,0,M
6943,Uttar Pradesh,401,AVINASH KUSHVAHA,,SP,Samajwadi Party,Graduate,34,19410604,0,19410604,0,M
6944,Uttar Pradesh,401,BHUPESH CHAUBEY,,BJP,Bharatiya Janata Party,Graduate,42,1200032,0,1200032,1,M
6945,Uttar Pradesh,401,BINDU KUMAR,,Bharatiya Subhash Sena,Bharatiya Subhash Sena,8th Pass,47,443000,0,443000,0,M
6946,Uttar Pradesh,401,CHANDRA KUMAR,,IND,Independent,8th Pass,45,12156000,0,12156000,0,M
6947,Uttar Pradesh,401,CH. YASHVANT PATEL,,RLD,Rashtriya Lok Dal,12th Pass,60,17728000,1176000,16552000,3,M
6948,Uttar Pradesh,401,KAILASH NATH PRAJAPATI,,Gondvana Gantantra Party,Gondvana Gantantra Party,8th Pass,39,1943500,0,1943500,0,M
6949,Uttar Pradesh,401,KALI PRASAD DHANGAR,,CPI,Communist Party of India,10th Pass,63,301000,0,301000,0,M
6950,Uttar Pradesh,401,M AYUB KHAN,,IND,Independent,10th Pass,72,4401000,0,4401000,0,M
6951,Uttar Pradesh,401,M.SO. RAJAN,,Azad Mazdoor Kissan Party,Azad Mazdoor Kissan Party,8th Pass,45,221000,0,221000,0,M
6952,Uttar Pradesh,401,NAVNIT KUMAR SINGH,,IND,Independent,Post Graduate,45,13757119,2375619,11381500,0,M
6953,Uttar Pradesh,401,PRABHA SHANKAR LALSRIWASTVA,,IND,Independent,12th Pass,60,2420000,0,2420000,0,M
6954,Uttar Pradesh,401,PRABHUDAYAL,,IND,Independent,12th Pass,63,1100000,0,1100000,0,M
6955,Uttar Pradesh,401,RAHUL SINGH YADAV,,NCP,Nationalist Congress Party,Graduate,27,200000,0,200000,0,M
6956,Uttar Pradesh,401,RAM SHRINGAR,,Jan Adhikar Party,Jan Adhikar Party,10th Pass,41,110000,0,110000,0,M
6957,Uttar Pradesh,401,RAMESH DEV PANDEY,,IND,Independent,Graduate Professional,57,32190000,0,32190000,0,M
6958,Uttar Pradesh,401,SAMRIDDHI KUSHAWAHA,,IND,Independent,Post Graduate,38,100000,0,100000,0,F
6959,Uttar Pradesh,401,SANTOSH SINGH PATEL,,IND,Independent,12th Pass,29,1845000,893000,952000,1,M
6960,Uttar Pradesh,401,SUNIL KUMAR SINGH YADAV,,BSP,Bahujan Samaj Party,Graduate,35,50082856,2003550,48079306,0,M
6961,Uttar Pradesh,401,TAMESHVAR,,IND,Independent,10th Pass,44,285330,0,285330,0,M
6962,Uttar Pradesh,387,AMEERCHAND PATEL,,IND,Independent,12th Pass,49,144054341,1600000,142454341,13,M
6963,Uttar Pradesh,387,KRISHNA PATEL,,IND,Independent,12th Pass,61,144880601,65900000,78980601,0,F
6964,Uttar Pradesh,387,MAHENDRA SINGH PATEL,,SP,Samajwadi Party,Literate,49,15754091,993330,14760761,1,M
6965,Uttar Pradesh,387,MANOJ KUMAR SINGH,,Rashtriya Krantikari Samajwadi Party,Rashtriya Krantikari Samajwadi Party,Literate,50,3000000,0,3000000,0,M
6966,Uttar Pradesh,387,PARVATI DEVI,,IND,Independent,Literate,45,3174758,0,3174758,0,F
6967,Uttar Pradesh,387,PRABHUNARAYAN,,IND,Independent,Literate,61,84518,0,84518,0,M
6968,Uttar Pradesh,387,PRAMOD KUMAR SINGH,,BSP,Bahujan Samaj Party,Graduate,39,146508453,117000,146391453,0,M
6969,Uttar Pradesh,387,PRAVEEN KUMAR PANDEY,,Rashtriya Samaj Paksha,Rashtriya Samaj Paksha,10th Pass,27,10000,0,10000,0,M
6970,Uttar Pradesh,387,SANGEETA VISHWAKARMA,,Moulik Adhikar Party,Moulik Adhikar Party,Graduate,32,4444845,0,4444845,0,F
6971,Uttar Pradesh,387,SEWARAM SINGH,,Shoshit Samaj Dal,Shoshit Samaj Dal,Doctorate,58,2075000,36000,2039000,0,M
6972,Uttar Pradesh,387,SURENDRA NARAYAN SINGH,,BJP,Bharatiya Janata Party,Post Graduate,61,45018299,0,45018299,0,M
6973,Uttar Pradesh,387,UMESH YADAV,,IND,Independent,Post Graduate,30,71000,0,71000,0,M
5556,Uttar Pradesh,271,ABBAS ALI ZAIDI URF RUSHDI MIYAN,,SP,Samajwadi Party,Graduate,44,22277366,1675000,20602366,0,M
5557,Uttar Pradesh,271,BALRAM YADAV,,RLD,Rashtriya Lok Dal,10th Pass,45,3495290,186243,3309047,1,M
5558,Uttar Pradesh,271,FIROZ KHAN URF GABBAR,,BSP,Bahujan Samaj Party,Graduate,40,30440761,0,30440761,0,M
5559,Uttar Pradesh,271,GIRISH TIWARI,,IND,Independent,12th Pass,44,48729,0,48729,0,M
5560,Uttar Pradesh,271,MRITYUNJAY MISHRA,,AARAKSHAN VIRODHI PARTY,AARAKSHAN VIRODHI PARTY,Graduate Professional,31,938757,0,938757,0,M
5561,Uttar Pradesh,271,PAWAN PRAJAPATI,,IND,Independent,8th Pass,28,159453,0,159453,0,M
5562,Uttar Pradesh,271,PRAMOD KUMAR LODHI,,Sabka Dal United,Sabka Dal United,8th Pass,36,3997386,0,3997386,1,M
5563,Uttar Pradesh,271,RAGHVENDER SINGH VERMA,,IND,Independent,Graduate,50,4096000,0,4096000,0,M
5564,Uttar Pradesh,271,RAM CHANDRA YADAV,,BJP,Bharatiya Janata Party,12th Pass,48,9668014,4563900,5104114,3,M
5565,Uttar Pradesh,271,SALIMAN,,Hamari Apni Party,Hamari Apni Party,Illiterate,52,30000,0,30000,0,F
5566,Uttar Pradesh,271,SANDEEP KUMAR,,Moulik Adhikar Party,Moulik Adhikar Party,5th Pass,30,144000,0,144000,0,M
5567,Uttar Pradesh,271,SANT RAM,,SHS,Shivsena,12th Pass,42,2713000,0,2713000,0,M
5568,Uttar Pradesh,271,SYED SUHAIL AHMAD,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,47,14391251,5797,14385454,2,M
5569,Uttar Pradesh,271,VISHWAJEET TRIPATHI,,Jan Sevak Party,Jan Sevak Party,Post Graduate,27,440000,0,440000,0,M
5570,Uttar Pradesh,309,BRAHMANAND VISHWAKARMA,,Most Backward Classes Of India,Most Backward Classes Of India,10th Pass,57,1330000,0,1330000,0,M
5571,Uttar Pradesh,309,DHRUV CHANDRA,,IND,Independent,5th Pass,38,90000,0,90000,0,M
5572,Uttar Pradesh,309,JAIPRAKASH UPADHYAY,,IND,Independent,Graduate Professional,28,497344,240000,257344,0,M
5573,Uttar Pradesh,309,KANTHRAM PRAJAPATI,,Bhartiya Sarvjan Party,Bhartiya Sarvjan Party,8th Pass,31,657100,0,657100,0,M
5582,Uttar Pradesh,309,"PRAMOD KUMAR SINGH, PRABHAT BHAIYA",,RLD,Rashtriya Lok Dal,Graduate,44,143000,0,143000,0,M
5574,Uttar Pradesh,309,RAJ KUMAR VERMA,,"Proutist Bloc, India","Proutist Bloc, India",12th Pass,44,4871000,0,4871000,0,M
5575,Uttar Pradesh,309,RAJEEV KUMAR PANDEY,,Peace Party,Peace Party,Post Graduate,33,1068556,0,1068556,0,M
5576,Uttar Pradesh,309,RAJENDRA PRASAD CHAUDHARY,,BSP,Bahujan Samaj Party,Post Graduate,56,37771191,2089628,35681563,0,M
5577,Uttar Pradesh,309,SANJAY PRATAP JAISWAL,,BJP,Bharatiya Janata Party,10th Pass,45,9568447,915000,8653447,4,M
5578,Uttar Pradesh,309,SAYEED AHMAD KHAN,,INC,Indian National Congress,10th Pass,56,73098238,2000000,71098238,0,M
5579,Uttar Pradesh,309,SURENDRA KUMAR YADAV,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate,26,1066500,0,1066500,0,M
5580,Uttar Pradesh,309,SURYAMANI,,IND,Independent,Graduate,32,96060,0,96060,0,M
5581,Uttar Pradesh,309,VINOD KUMAR CHAUDHARY,,Shoshit Samaj Dal,Shoshit Samaj Dal,10th Pass,45,435000,0,435000,0,M
6438,Uttar Pradesh,336,AKHILESH PRATAP SINGH,,INC,Indian National Congress,Post Graduate,56,24209418,3532580,20676838,0,M
6443,Uttar Pradesh,336,AWADH NARAYAN,,Manuvadi Party,Manuvadi Party,Graduate,61,2025000,0,2025000,0,M
6436,Uttar Pradesh,336,CHANDRIKA NISHAD,,BSP,Bahujan Samaj Party,10th Pass,56,31262897,81829,31181068,1,M
6433,Uttar Pradesh,336,JAI PRAKASH NISHAD,,BJP,Bharatiya Janata Party,Graduate,59,10989731,520933,10468798,0,M
6435,Uttar Pradesh,336,KAUSHAL PANDEY,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Graduate,44,3012000,900000,2112000,0,M
6437,Uttar Pradesh,336,KUMARI KUNJAWATI,,Bharatiya Swajivi Nagrik Party,Bharatiya Swajivi Nagrik Party,Post Graduate,44,3668000,0,3668000,0,F
6434,Uttar Pradesh,336,PRABHA SHANKAR TRIPATHI,,IND,Independent,Graduate Professional,39,5038028,135000,4903028,0,M
6439,Uttar Pradesh,336,RAMBRICHH RAO,,Bhartiya Sarvjan Party,Bhartiya Sarvjan Party,10th Pass,67,2625000,0,2625000,0,M
6442,Uttar Pradesh,336,RAMPRAVESH ALIAS PAHALWAN SADHU YADAV,,Adarsh Vyawastha Party,Adarsh Vyawastha Party,Literate,27,1500000,0,1500000,0,M
6444,Uttar Pradesh,336,SABBIR AHAMAD,,IND,Independent,12th Pass,46,2250000,0,2250000,0,M
6441,Uttar Pradesh,336,SHESHNATH,,Jan Adhikar Party,Jan Adhikar Party,10th Pass,29,560000,0,560000,0,M
6440,Uttar Pradesh,336,VEER SEN SINGH YADAV,,IND,Independent,Graduate,32,334193,0,334193,0,M
2258,Uttar Pradesh,79,ANIL KUMAR,,IND,Independent,Graduate,58,18845289,500000,18345289,0,M
2259,Uttar Pradesh,79,DEVENDRA AGRAWAL,Y,SP,Samajwadi Party,10th Pass,51,243279612,821517,242458095,2,M
2260,Uttar Pradesh,79,DR ANIL CHAUDHARY,,RLD,Rashtriya Lok Dal,Graduate Professional,55,7357415,1000000,6357415,1,M
2261,Uttar Pradesh,79,KAILASH SINGH,,IND,Independent,12th Pass,38,4521550,0,4521550,0,M
2262,Uttar Pradesh,79,KRISHNA KUMAR SHARMA,,IND,Independent,12th Pass,47,344977,0,344977,0,M
2263,Uttar Pradesh,79,KUSUMA,,IND,Independent,12th Pass,35,8954000,0,8954000,0,F
2264,Uttar Pradesh,79,KUSUMLATA SHARMA,,Apni Zindgi Apna Dal,Apni Zindgi Apna Dal,8th Pass,47,2768302,0,2768302,0,F
2265,Uttar Pradesh,79,NEETU SHARMA,,Saman Adhikar Party,Saman Adhikar Party,8th Pass,35,218000,0,218000,0,F
2266,Uttar Pradesh,79,PREM CHANDRA OJHA ALIAS SUBHASH,,IND,Independent,12th Pass,53,3164262,0,3164262,0,M
2267,Uttar Pradesh,79,PRITEE CHAUDHARY,,BJP,Bharatiya Janata Party,Post Graduate,38,"28,22,760",0,2822760,0,F
2268,Uttar Pradesh,79,RAMESHAR,,IND,Independent,12th Pass,43,"4,71,86,778",18600000,28586778,0,M
2269,Uttar Pradesh,79,RAMVEER UPADHYAY,,BSP,Bahujan Samaj Party,Graduate Professional,59,"10,39,26,349",22975834,80950515,0,M
2270,Uttar Pradesh,79,SUBHASH CHANDRA,,IND,Independent,Graduate,35,5000,0,5000,0,M
2271,Uttar Pradesh,79,YATENDRA SINGH,,IND,Independent,12th Pass,31,4938800,0,4938800,0,M
5583,Uttar Pradesh,189,ABHISHESH,,IND,Independent,Post Graduate,38,581000,0,581000,0,M
5584,Uttar Pradesh,189,ARUN VERMA,,SP,Samajwadi Party,12th Pass,31,6026353,0,6026353,1,M
5585,Uttar Pradesh,189,ASHOK KUMAR,,IND,Independent,Post Graduate,41,1794648,0,1794648,0,M
5586,Uttar Pradesh,189,AWDHESH NARAYAN,,RLD,Rashtriya Lok Dal,Graduate Professional,35,10568021,0,10568021,0,M
5587,Uttar Pradesh,189,CHHOTELAL,,Most Backward Classes Of India,Most Backward Classes Of India,Literate,43,213208,0,213208,0,M
5588,Uttar Pradesh,189,GHANSHYAM,,IND,Independent,12th Pass,34,2217000,0,2217000,0,M
5589,Uttar Pradesh,189,GOVIND KUMAR,,IND,Independent,12th Pass,33,1173000,300000,873000,0,M
5590,Uttar Pradesh,189,PREMCHANDRA,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,34,63000,0,63000,0,M
5591,Uttar Pradesh,189,RAJ PRASAD UPADHAYAY,,BSP,Bahujan Samaj Party,Post Graduate,52,36385013,325000,36060013,0,M
5592,Uttar Pradesh,189,ROHIT MAURYA,,IND,Independent,12th Pass,26,30000,0,30000,0,M
5593,Uttar Pradesh,189,SANATYA KUMAR URF BABLOO,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Post Graduate,42,8127000,65000,8062000,2,M
5594,Uttar Pradesh,189,SATISH,,IND,Independent,Post Graduate,34,858000,0,858000,1,M
5595,Uttar Pradesh,189,SITARAM,,BJP,Bharatiya Janata Party,Post Graduate,68,38844262,61693,38782569,3,M
3214,Uttar Pradesh,163,BABLU RAWAT,,RLD,Rashtriya Lok Dal,8th Pass,26,51000,0,51000,0,M
3215,Uttar Pradesh,163,BAMBA LAL,,BJP,Bharatiya Janata Party,Graduate,42,135930422,900000,135030422,0,M
3216,Uttar Pradesh,163,RAM BARAN,,BSP,Bahujan Samaj Party,Graduate,52,18779585,1000000,17779585,1,M
3217,Uttar Pradesh,163,SAMAR PRABHAKAR,,Jan Adhikar Party,Jan Adhikar Party,Graduate,48,110000,0,110000,0,M
3218,Uttar Pradesh,163,SUDHIR KUMAR,,SP,Samajwadi Party,Graduate,44,16343249,1852254,14490995,0,M
3219,Uttar Pradesh,163,SURESH,,IND,Independent,Graduate,29,453094,0,453094,0,M
3220,Uttar Pradesh,163,SURESH,,IND,Independent,5th Pass,43,1194000,0,1194000,0,M
3221,Uttar Pradesh,163,SWARIT CHAUDHARY,,IND,Independent,Post Graduate,31,14210804,7746993,6463811,0,M
6446,Uttar Pradesh,345,AJAY KUMAR GAUTAM,,IND,Independent,Post Graduate,40,161000,0,161000,0,M
6447,Uttar Pradesh,345,ANURAG YADAV,,NCP,Nationalist Congress Party,Post Graduate,35,840000,140000,700000,1,M
6448,Uttar Pradesh,345,AWADHESH GAUTAM,,Pichhravarg Mahapanchayat Party,Pichhravarg Mahapanchayat Party,Graduate,32,477500,0,477500,0,M
6445,Uttar Pradesh,345,BANDANA SINGH,,BSP,Bahujan Samaj Party,Post Graduate,35,14403735,0,14403735,0,F
6452,Uttar Pradesh,345,DAYA SHANKAR BHATT,,RLD,Rashtriya Lok Dal,Graduate,60,529250,0,529250,0,M
6460,Uttar Pradesh,345,DEVENDRA KUMAR SINGH,,BJP,Bharatiya Janata Party,Others,57,15670396,162641,15507755,0,M
6459,Uttar Pradesh,345,DHANESH YADAV,,Lok Dal,Lok Dal,Graduate,38,1781500,0,1781500,0,M
6451,Uttar Pradesh,345,GOPAL NISHAD,,IND,Independent,Graduate Professional,55,134000,0,134000,11,M
6456,Uttar Pradesh,345,JAIRAM PATEL,,SP,Samajwadi Party,Graduate Professional,61,7501010,0,7501010,0,M
6458,Uttar Pradesh,345,RADHEY SHYAM YADAV,,Hamari Apni Party,Hamari Apni Party,Graduate Professional,53,11055000,3400000,7655000,0,M
6454,Uttar Pradesh,345,RAJESH KUMAR YADAV,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate Professional,57,1377611,0,1377611,0,M
6455,Uttar Pradesh,345,RANAJEET SINGH ALIAS KAVIJI,,Apna Dal,Apna Dal,12th Pass,42,1395587,0,1395587,0,M
6450,Uttar Pradesh,345,RITU KHARE,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Post Graduate,39,6768258,1121109,5647149,0,F
6457,Uttar Pradesh,345,SANJAY RAI,,Rashtravyapi Janta Party,Rashtravyapi Janta Party,Post Graduate,41,1940000,1000000,940000,0,M
6453,Uttar Pradesh,345,SHREEKANT SINGH,,CPI,Communist Party of India,Graduate Professional,65,233471,0,233471,0,M
6449,Uttar Pradesh,345,VIJAY KUMAR GOND,,IND,Independent,Graduate,31,492500,0,492500,0,M
6463,Uttar Pradesh,324,AMIT RAM TRIPATHI,,NCP,Nationalist Congress Party,Graduate,37,614800,99440,515360,0,M
6461,Uttar Pradesh,324,ARVIND KUMAR RAI ( ADVOCATE),,IND,Independent,Graduate Professional,48,2987000,40000,2947000,1,M
6462,Uttar Pradesh,324,ASHA NISHAD,,Shoshit Samaj Dal,Shoshit Samaj Dal,Post Graduate,39,474033,0,474033,0,F
6468,Uttar Pradesh,324,DEVNARAYAN SINGH URF G.M. SINGH,,BSP,Bahujan Samaj Party,12th Pass,44,40858274,850000,40008274,1,M
6469,Uttar Pradesh,324,INDRESH SINGH YADAV,,IND,Independent,10th Pass,48,2426000,0,2426000,0,M
6470,Uttar Pradesh,324,KESRI,,Bhartiya Sarvodaya Party,Bhartiya Sarvodaya Party,12th Pass,27,108500,600000,-491500,1,M
6467,Uttar Pradesh,324,PRINCE KUMAR SINGH,,IND,Independent,Graduate Professional,27,4742000,0,4742000,1,M
6471,Uttar Pradesh,324,RAJESH KUMAR,,Bahujan Mukti Party,Bahujan Mukti Party,Graduate Professional,36,108700,0,108700,0,M
6472,Uttar Pradesh,324,RAMESH CHANDRA,,Vikas Party,Vikas Party,10th Pass,46,8380768,0,8380768,0,M
6464,Uttar Pradesh,324,SHEETAL PANDEY,,BJP,Bharatiya Janata Party,Graduate,63,1858000,0,1858000,0,F
6465,Uttar Pradesh,324,SHIVAJI SINGH,,Nirbal Indian Shoshit Hamara Aam Dal,Nirbal Indian Shoshit Hamara Aam Dal,Graduate Professional,52,21231000,0,21231000,1,M
6466,Uttar Pradesh,324,YASPAL SINGH RAWAT,,SP,Samajwadi Party,10th Pass,40,17299300,330534,16968766,9,M
1435,Uttar Pradesh,4,AMJAD ALI,,Lok Dal,Lok Dal,8th Pass,33,452000,0,452000,0,M
1436,Uttar Pradesh,4,AYYUB HASAN,,RLD,Rashtriya Lok Dal,8th Pass,60,3196920,0,3196920,0,M
1437,Uttar Pradesh,4,BABLU,,Ambedkar Samaj Party,Ambedkar Samaj Party,Graduate,30,80000,0,80000,0,M
1438,Uttar Pradesh,4,JAGPAL SINGH,Y,BSP,Bahujan Samaj Party,12th Pass,58,21126970,400000,20726970,0,M
1439,Uttar Pradesh,4,MANOJ CHAUDHARY,,BJP,Bharatiya Janata Party,12th Pass,44,35451105,3828901,31622204,0,M
1440,Uttar Pradesh,4,MASOOD AKHTAR,,INC,Indian National Congress,Graduate,54,71346632,4992000,66354632,0,M
1441,Uttar Pradesh,4,SULEMAN,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,55,5268000,2000,5266000,0,M
1442,Uttar Pradesh,4,NAUSHAD,,Jan Adhikar Party,Jan Adhikar Party,8th Pass,29,177000,0,177000,0,M
1443,Uttar Pradesh,4,PARVESH KUMAR,,IND,Independent,8th Pass,36,392200,0,392200,0,M
1444,Uttar Pradesh,4,SAAD ALI KHAN,,IND,Independent,Post Graduate,33,7588182,918743,6669439,0,M
1445,Uttar Pradesh,4,SACHIN KUMAR,,Bhartiya Tarak Samaj Party,Bhartiya Tarak Samaj Party,12th Pass,26,35300,0,35300,0,M
1446,Uttar Pradesh,4,SHABNOOR BEGUM,,IND,Independent,8th Pass,29,160600,0,160600,0,F
1447,Uttar Pradesh,4,VIKRAM SAINI,,IND,Independent,10th Pass,37,935000,0,935000,0,M
1421,Uttar Pradesh,3,BHARAT RAJ,,Bahujan Mukti Party,Bahujan Mukti Party,Literate,34,1536500,0,1536500,0,M
1422,Uttar Pradesh,3,BHOORA MALIK,,RLD,Rashtriya Lok Dal,Illiterate,40,2159951,0,2159951,0,M
